"partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","first_yes_year","first_yes_doy","prior_no","last_yes_doy","php"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",327933,390,2024,50,NA,113,"ripe fruit"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",327933,500,2024,211,21,274,"flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",327933,501,2024,239,14,239,"open flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",327933,501,2024,260,7,274,"open flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",327933,516,2024,50,NA,113,"fruit"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",224,"showy milkweed","Forb",327935,500,2024,169,14,182,"flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",224,"showy milkweed","Forb",327935,500,2024,218,7,218,"flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",224,"showy milkweed","Forb",327935,501,2024,169,14,182,"open flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",203,"common sunflower","Forb",327936,390,2024,267,14,274,"ripe fruit"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",203,"common sunflower","Forb",327936,500,2024,211,21,267,"flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",203,"common sunflower","Forb",327936,501,2024,239,14,267,"open flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",203,"common sunflower","Forb",327936,516,2024,239,14,274,"fruit"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",916,"cardinalflower","Forb",328291,500,2024,142,NA,191,"flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",916,"cardinalflower","Forb",328291,501,2024,179,27,191,"open flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",916,"cardinalflower","Forb",328291,516,2024,179,27,191,"fruit"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",202,"eastern purple coneflower","Forb",328293,500,2024,146,7,191,"flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",202,"eastern purple coneflower","Forb",328293,501,2024,179,27,191,"open flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",202,"eastern purple coneflower","Forb",328293,516,2024,179,27,191,"fruit"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",931,"wild bergamot","Forb",328294,500,2024,179,27,179,"flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",931,"wild bergamot","Forb",328294,501,2024,179,27,179,"open flower"
"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",931,"wild bergamot","Forb",328294,516,2024,179,27,191,"fruit"
NA,50533,"Bowman Branch Linear Park",32.619015,-97.123093,"TX",7,"eastern redbud","Deciduous broadleaf",328381,390,2024,52,NA,66,"ripe fruit"
NA,50533,"Bowman Branch Linear Park",32.619015,-97.123093,"TX",7,"eastern redbud","Deciduous broadleaf",328381,500,2024,58,6,66,"flower"
NA,50533,"Bowman Branch Linear Park",32.619015,-97.123093,"TX",7,"eastern redbud","Deciduous broadleaf",328381,501,2024,62,4,66,"open flower"
NA,50533,"Bowman Branch Linear Park",32.619015,-97.123093,"TX",7,"eastern redbud","Deciduous broadleaf",328381,516,2024,52,NA,66,"fruit"
NA,54114,"Baker yard",30.197578,-97.979698,"TX",7,"eastern redbud","Deciduous broadleaf",328507,500,2024,56,NA,56,"flower"
NA,54114,"Baker yard",30.197578,-97.979698,"TX",7,"eastern redbud","Deciduous broadleaf",328507,501,2024,56,NA,56,"open flower"
NA,36228,"Back property-outside fence",29.979055,-98.336777,"TX",7,"eastern redbud","Deciduous broadleaf",328672,500,2024,49,NA,55,"flower"
NA,36228,"Back property-outside fence",29.979055,-98.336777,"TX",7,"eastern redbud","Deciduous broadleaf",328673,500,2024,49,NA,55,"flower"
NA,36228,"Back property-outside fence",29.979055,-98.336777,"TX",7,"eastern redbud","Deciduous broadleaf",328674,500,2024,49,NA,55,"flower"
NA,54469,"gary's garden",35.138851,-97.375793,"OK",876,"firewheel","Forb",331297,500,2024,155,5,155,"flower"
NA,54469,"gary's garden",35.138851,-97.375793,"OK",876,"firewheel","Forb",331297,501,2024,155,5,155,"open flower"
NA,54392,"Lubbock Arboretum ",33.556099,-101.868202,"TX",7,"eastern redbud","Deciduous broadleaf",331882,516,2024,102,NA,134,"fruit"
NA,54392,"Lubbock Arboretum ",33.556099,-101.868202,"TX",7,"eastern redbud","Deciduous broadleaf",331885,501,2024,118,1,124,"open flower"
NA,55248,"Bakcyard",30.46607,-97.68264,"TX",182,"purple passionflower","Forb",334938,500,2024,237,NA,237,"flower"
NA,55248,"Bakcyard",30.46607,-97.68264,"TX",182,"purple passionflower","Forb",334938,501,2024,237,NA,237,"open flower"
NA,55237,"home",32.680336,-95.52684,"TX",1637,"blackeyed Susan","Forb",335717,390,2024,271,NA,271,"ripe fruit"
NA,55237,"home",32.680336,-95.52684,"TX",1694,"Canada goldenrod","Forb",335719,500,2024,271,NA,271,"flower"
NA,55487,"My Yard",32.938965,-97.502823,"TX",200,"green antelopehorn","Forb",335805,390,2024,254,NA,261,"ripe fruit"
NA,55487,"My Yard",32.938965,-97.502823,"TX",200,"green antelopehorn","Forb",335805,500,2024,267,6,267,"flower"
NA,55487,"My Yard",32.938965,-97.502823,"TX",200,"green antelopehorn","Forb",335805,501,2024,267,6,267,"open flower"
NA,55487,"My Yard",32.938965,-97.502823,"TX",200,"green antelopehorn","Forb",335805,516,2024,254,NA,261,"fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358214,390,2024,253,6,274,"ripe fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358214,501,2024,162,7,190,"open flower"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358214,516,2024,183,7,274,"fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358217,390,2024,247,8,274,"ripe fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358217,501,2024,162,7,204,"open flower"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358217,516,2024,183,7,274,"fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358223,390,2024,260,7,274,"ripe fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358223,501,2024,162,7,190,"open flower"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358223,516,2024,183,7,274,"fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358234,390,2024,247,8,274,"ripe fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358234,501,2024,162,7,197,"open flower"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358234,516,2024,183,7,274,"fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358241,390,2024,253,6,274,"ripe fruit"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358241,501,2024,162,7,190,"open flower"
"National Ecological Observatory Network (NEON)",57091,"CLBJ_076.phenology.phe - primary",33.398136,-97.569969,"TX",812,"American beautyberry","Deciduous broadleaf",358241,516,2024,183,7,274,"fruit"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358594,501,2024,156,7,169,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358594,501,2024,190,14,190,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358599,501,2024,156,7,162,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358601,501,2024,156,7,169,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358601,501,2024,190,14,190,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358613,501,2024,149,14,169,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358613,501,2024,190,14,190,"open flower"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,"OK",845,"purple prairie clover","Forb",358614,501,2024,156,7,162,"open flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",25365,390,2024,315,NA,54,"ripe fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",25365,500,2025,65,4,85,"flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",25365,501,2025,71,6,85,"open flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",25365,516,2024,315,NA,54,"fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",46192,390,2024,315,NA,54,"ripe fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",46192,500,2025,65,4,85,"flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",46192,501,2025,71,6,85,"open flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",7,"eastern redbud","Deciduous broadleaf",46192,516,2024,315,NA,54,"fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,500,2024,315,NA,315,"flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,500,2024,336,4,15,"flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,500,2025,37,4,85,"flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,501,2024,315,NA,315,"open flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,501,2024,340,4,15,"open flower"
NA,8418,"my yard",32.363758,-94.873947,"TX",920,"trumpet honeysuckle","Deciduous broadleaf",87569,501,2025,40,3,85,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120351,500,2024,358,8,68,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120351,501,2025,35,9,68,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120414,500,2024,358,17,68,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120414,501,2025,40,5,68,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120415,500,2024,358,8,12,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120415,500,2025,26,8,68,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120415,501,2025,40,5,68,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120416,390,2025,77,9,84,"ripe fruit"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120416,500,2024,358,8,68,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120416,501,2025,40,5,68,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",120416,516,2025,68,7,84,"fruit"
"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",121707,390,2024,280,NA,76,"ripe fruit"
"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",121707,500,2024,280,NA,309,"flower"
"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",121707,501,2024,280,NA,309,"open flower"
"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",121707,516,2024,280,NA,76,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127543,390,2025,71,7,71,"ripe fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127543,500,2024,361,9,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127543,501,2025,43,7,43,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127543,516,2025,50,7,71,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127544,390,2025,64,7,71,"ripe fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127544,500,2024,361,9,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127544,501,2025,36,7,43,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",127544,516,2025,50,7,71,"fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",141889,390,2024,285,NA,49,"ripe fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",141889,390,2025,68,3,68,"ripe fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",141889,516,2024,285,NA,49,"fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",141889,516,2025,68,3,68,"fruit"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",141923,500,2025,35,NA,35,"flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",141923,501,2025,35,NA,35,"open flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",804,"eastern baccharis","Deciduous broadleaf",141926,390,2024,285,9,320,"ripe fruit"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",804,"eastern baccharis","Deciduous broadleaf",141926,500,2024,276,NA,276,"flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",804,"eastern baccharis","Deciduous broadleaf",141926,501,2024,276,NA,285,"open flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",804,"eastern baccharis","Deciduous broadleaf",141926,516,2024,285,9,320,"fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",208,"white crownbeard","Forb",142390,390,2024,313,17,9,"ripe fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",208,"white crownbeard","Forb",142390,500,2024,285,NA,296,"flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",208,"white crownbeard","Forb",142390,501,2024,285,NA,296,"open flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",208,"white crownbeard","Forb",142390,516,2024,291,6,9,"fruit"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147749,500,2024,358,8,48,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147749,501,2025,12,8,12,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147749,501,2025,26,8,48,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,500,2024,358,8,40,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,2025,18,6,18,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,2025,35,9,40,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,2024,365,15,40,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,2025,61,4,61,"flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,2025,35,17,40,"open flower"
"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,2025,61,4,61,"open flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,500,2025,35,4,35,"flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,501,2025,35,4,35,"open flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,516,2025,44,9,87,"fruit"
"Bayou Lafourche Phenology Trail",28969,"Wetlands Acadian Cultural Center",29.796217,-90.82502,"LA",3,"red maple","Deciduous broadleaf",152655,500,2025,27,10,27,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,2025,71,7,71,"ripe fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,2024,361,9,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,2025,57,7,64,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,2025,36,7,43,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,2025,57,7,64,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,2025,50,7,71,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,2025,71,7,71,"ripe fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,2024,352,7,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,2025,36,7,43,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,2025,50,7,71,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",804,"eastern baccharis","Deciduous broadleaf",153524,500,2024,361,9,361,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",804,"eastern baccharis","Deciduous broadleaf",153524,516,2024,352,7,352,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,2024,352,7,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,2025,36,7,43,"open flower"
"Bayou Lafourche Phenology Trail",28969,"Wetlands Acadian Cultural Center",29.796217,-90.82502,"LA",3,"red maple","Deciduous broadleaf",153877,500,2025,27,10,27,"flower"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,390,2024,281,NA,358,"ripe fruit"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,2024,281,NA,302,"fruit"
"Leonora Curtin Wetland Preserve",9024,"Leonora Curtin Wetland Preserve",35.566692,-106.106201,"NM",1336,"horsetail milkweed","Forb",171663,516,2024,337,28,358,"fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",181577,390,2025,71,7,71,"ripe fruit"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",181577,500,2024,352,7,43,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",181577,500,2025,57,7,57,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",181577,501,2025,36,7,57,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",181577,516,2025,50,7,71,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",812,"American beautyberry","Deciduous broadleaf",189669,390,2024,276,NA,338,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",812,"American beautyberry","Deciduous broadleaf",189669,390,2024,352,13,364,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",812,"American beautyberry","Deciduous broadleaf",189669,516,2024,276,NA,338,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",812,"American beautyberry","Deciduous broadleaf",189669,516,2024,352,13,364,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",3,"red maple","Deciduous broadleaf",189676,500,2025,29,13,51,"flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",3,"red maple","Deciduous broadleaf",189676,501,2025,51,14,51,"open flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",3,"red maple","Deciduous broadleaf",189676,516,2025,51,14,63,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",3,"red maple","Deciduous broadleaf",189676,516,2025,78,3,83,"fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",3,"red maple","Deciduous broadleaf",226759,500,2025,35,4,35,"flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",3,"red maple","Deciduous broadleaf",226759,501,2025,35,4,35,"open flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",3,"red maple","Deciduous broadleaf",226759,516,2025,44,9,86,"fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",232165,390,2024,300,NA,300,"ripe fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",232165,500,2025,26,8,68,"flower"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",232165,516,2024,300,NA,300,"fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",240537,390,2024,300,NA,300,"ripe fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",240537,500,2025,26,8,68,"flower"
