"observation_id","person_id","partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","day_of_year","phenophase_status","intensity_category_id","intensity_value","obsdate","yr","php"
37146461,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,134,0,50,NA,2024-05-13,2024,"open flower"
37146517,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,139,0,50,NA,2024-05-18,2024,"open flower"
37091175,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,142,0,50,NA,2024-05-21,2024,"open flower"
37112014,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,144,0,50,NA,2024-05-23,2024,"open flower"
37146573,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,146,0,50,NA,2024-05-25,2024,"open flower"
37161960,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,149,0,50,NA,2024-05-28,2024,"open flower"
37201328,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,152,0,50,NA,2024-05-31,2024,"open flower"
37468360,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,179,0,50,NA,2024-06-27,2024,"open flower"
37556000,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,501,191,0,50,NA,2024-07-09,2024,"open flower"
36997688,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,134,0,57,NA,2024-05-13,2024,"fruit"
37146462,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,134,0,57,NA,2024-05-13,2024,"fruit"
37146518,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,139,0,57,NA,2024-05-18,2024,"fruit"
37091176,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,142,0,57,NA,2024-05-21,2024,"fruit"
37112015,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,144,0,57,NA,2024-05-23,2024,"fruit"
37146574,75147,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,146,0,57,NA,2024-05-25,2024,"fruit"
37161961,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,149,0,57,NA,2024-05-28,2024,"fruit"
37201329,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,152,0,57,NA,2024-05-31,2024,"fruit"
37468361,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,179,0,57,NA,2024-06-27,2024,"fruit"
37556001,69826,"Noble Public Library Phenology Phriends",53756,"Noble Public Library Learning Garden",35.141773,-97.392357,"OK",224,"showy milkweed","Forb",328292,516,191,0,57,NA,2024-07-09,2024,"fruit"
36238151,73761,NA,54105,"home",35.115807,-97.337631,"OK",224,"showy milkweed","Forb",330665,390,73,0,58,NA,2024-03-13,2024,"ripe fruit"
36238148,73761,NA,54105,"home",35.115807,-97.337631,"OK",224,"showy milkweed","Forb",330665,500,73,0,49,NA,2024-03-13,2024,"flower"
36238149,73761,NA,54105,"home",35.115807,-97.337631,"OK",224,"showy milkweed","Forb",330665,501,73,0,50,NA,2024-03-13,2024,"open flower"
36238150,73761,NA,54105,"home",35.115807,-97.337631,"OK",224,"showy milkweed","Forb",330665,516,73,0,57,NA,2024-03-13,2024,"fruit"
35696586,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,2,0,58,NA,2024-01-02,2024,"ripe fruit"
35696825,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,8,0,58,NA,2024-01-08,2024,"ripe fruit"
35745751,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,15,0,58,NA,2024-01-15,2024,"ripe fruit"
35888750,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,22,0,58,NA,2024-01-22,2024,"ripe fruit"
35940331,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,29,0,58,NA,2024-01-29,2024,"ripe fruit"
35940540,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,36,0,58,NA,2024-02-05,2024,"ripe fruit"
35935150,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,43,0,58,NA,2024-02-12,2024,"ripe fruit"
36264259,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,50,0,58,NA,2024-02-19,2024,"ripe fruit"
36380667,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,57,0,58,NA,2024-02-26,2024,"ripe fruit"
36380880,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,64,0,58,NA,2024-03-04,2024,"ripe fruit"
36264457,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,71,0,58,NA,2024-03-11,2024,"ripe fruit"
36903929,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,78,0,58,NA,2024-03-18,2024,"ripe fruit"
36381083,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,85,0,58,NA,2024-03-25,2024,"ripe fruit"
37609107,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,92,0,58,NA,2024-04-01,2024,"ripe fruit"
37493679,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,99,0,58,NA,2024-04-08,2024,"ripe fruit"
36904127,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,106,0,58,NA,2024-04-15,2024,"ripe fruit"
37609320,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,113,0,58,NA,2024-04-22,2024,"ripe fruit"
37493884,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,120,0,58,NA,2024-04-29,2024,"ripe fruit"
36991678,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,127,0,58,NA,2024-05-06,2024,"ripe fruit"
36991882,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,134,0,58,NA,2024-05-13,2024,"ripe fruit"
37609515,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,141,0,58,NA,2024-05-20,2024,"ripe fruit"
37609728,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,148,0,58,NA,2024-05-27,2024,"ripe fruit"
37275280,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,155,0,58,NA,2024-06-03,2024,"ripe fruit"
37609923,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,169,0,58,NA,2024-06-17,2024,"ripe fruit"
37610136,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,176,0,58,NA,2024-06-24,2024,"ripe fruit"
37773716,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,183,0,58,NA,2024-07-01,2024,"ripe fruit"
37555491,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,191,0,58,NA,2024-07-09,2024,"ripe fruit"
37645269,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,197,0,58,NA,2024-07-15,2024,"ripe fruit"
37783188,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,204,0,58,NA,2024-07-22,2024,"ripe fruit"
37805446,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,211,0,58,NA,2024-07-29,2024,"ripe fruit"
37847126,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,218,0,58,NA,2024-08-05,2024,"ripe fruit"
44735969,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,224,0,58,NA,2024-08-11,2024,"ripe fruit"
44736197,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,231,0,58,NA,2024-08-18,2024,"ripe fruit"
38049063,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,239,0,58,NA,2024-08-26,2024,"ripe fruit"
38221696,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,246,0,58,NA,2024-09-02,2024,"ripe fruit"
44647148,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,253,0,58,NA,2024-09-09,2024,"ripe fruit"
44647348,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,260,0,58,NA,2024-09-16,2024,"ripe fruit"
38310246,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,267,0,58,NA,2024-09-23,2024,"ripe fruit"
38495032,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,274,0,58,NA,2024-09-30,2024,"ripe fruit"
44647548,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,280,0,58,NA,2024-10-06,2024,"ripe fruit"
44647747,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,287,0,58,NA,2024-10-13,2024,"ripe fruit"
38500021,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,295,0,58,NA,2024-10-21,2024,"ripe fruit"
44616458,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,301,0,58,NA,2024-10-27,2024,"ripe fruit"
44736363,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,309,0,58,NA,2024-11-04,2024,"ripe fruit"
44736572,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,316,0,58,NA,2024-11-11,2024,"ripe fruit"
44833403,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,323,0,58,NA,2024-11-18,2024,"ripe fruit"
44833716,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,330,0,58,NA,2024-11-25,2024,"ripe fruit"
44832028,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,337,0,58,NA,2024-12-02,2024,"ripe fruit"
44832237,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,344,0,58,NA,2024-12-09,2024,"ripe fruit"
44838189,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,351,0,58,NA,2024-12-16,2024,"ripe fruit"
44893717,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,358,0,58,NA,2024-12-23,2024,"ripe fruit"
44912333,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,390,365,0,58,NA,2024-12-30,2024,"ripe fruit"
35696583,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,2,0,48,NA,2024-01-02,2024,"flower"
35696822,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,8,0,48,NA,2024-01-08,2024,"flower"
35745748,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,15,0,48,NA,2024-01-15,2024,"flower"
35888747,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,22,0,48,NA,2024-01-22,2024,"flower"
35940328,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,29,0,48,NA,2024-01-29,2024,"flower"
35940537,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,36,0,48,NA,2024-02-05,2024,"flower"
35935147,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,43,0,48,NA,2024-02-12,2024,"flower"
36264256,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,50,0,48,NA,2024-02-19,2024,"flower"
36380664,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,57,0,48,NA,2024-02-26,2024,"flower"
36380877,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,64,0,48,NA,2024-03-04,2024,"flower"
36264454,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,71,0,48,NA,2024-03-11,2024,"flower"
36903926,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,78,0,48,NA,2024-03-18,2024,"flower"
36381080,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,85,0,48,NA,2024-03-25,2024,"flower"
37609104,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,92,0,48,NA,2024-04-01,2024,"flower"
37493676,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,99,0,48,NA,2024-04-08,2024,"flower"
36904124,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,106,0,48,NA,2024-04-15,2024,"flower"
37609317,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,113,0,48,NA,2024-04-22,2024,"flower"
37493881,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,120,0,48,NA,2024-04-29,2024,"flower"
36991675,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,127,0,48,NA,2024-05-06,2024,"flower"
36991879,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,134,0,48,NA,2024-05-13,2024,"flower"
37609512,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,141,0,48,NA,2024-05-20,2024,"flower"
37609725,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,148,0,48,NA,2024-05-27,2024,"flower"
37275277,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,155,0,48,NA,2024-06-03,2024,"flower"
37609920,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,169,0,48,NA,2024-06-17,2024,"flower"
37610133,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,176,0,48,NA,2024-06-24,2024,"flower"
37773713,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,183,0,48,NA,2024-07-01,2024,"flower"
37555488,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,191,0,48,NA,2024-07-09,2024,"flower"
37645266,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,197,0,48,NA,2024-07-15,2024,"flower"
37783185,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,204,0,48,NA,2024-07-22,2024,"flower"
37805443,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,211,0,48,NA,2024-07-29,2024,"flower"
37847123,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,218,0,48,NA,2024-08-05,2024,"flower"
44735966,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,224,0,48,NA,2024-08-11,2024,"flower"
44736194,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,231,0,48,NA,2024-08-18,2024,"flower"
38049060,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,239,0,48,NA,2024-08-26,2024,"flower"
38221693,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,246,0,48,NA,2024-09-02,2024,"flower"
44647145,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,253,0,48,NA,2024-09-09,2024,"flower"
44647345,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,260,0,48,NA,2024-09-16,2024,"flower"
38310243,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,267,0,48,NA,2024-09-23,2024,"flower"
38495029,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,274,0,48,NA,2024-09-30,2024,"flower"
44647545,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,280,0,48,NA,2024-10-06,2024,"flower"
44647744,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,287,0,48,NA,2024-10-13,2024,"flower"
38500018,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,295,0,48,NA,2024-10-21,2024,"flower"
44616455,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,301,0,48,NA,2024-10-27,2024,"flower"
44736360,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,309,0,48,NA,2024-11-04,2024,"flower"
44736569,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,316,0,48,NA,2024-11-11,2024,"flower"
44833400,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,323,0,48,NA,2024-11-18,2024,"flower"
44833713,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,330,0,48,NA,2024-11-25,2024,"flower"
44832025,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,337,0,48,NA,2024-12-02,2024,"flower"
44832234,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,344,0,48,NA,2024-12-09,2024,"flower"
44838186,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",73138,500,351,0,48,NA,2024-12-16,2024,"flower"
