"partner_group","site_id","site_name","lat","lon","species_id","common_name","func_type","individual_id","phenophase_id","first_yes_year","first_yes_doy","prior_no","last_yes_doy","php","state"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,500,2025,220,7,220,"flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,500,2025,241,7,255,"flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,501,2024,291,NA,19,"open flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,501,2025,220,7,220,"open flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,501,2025,241,7,241,"open flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,876,"firewheel","Forb",335981,516,2024,291,NA,94,"fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,390,2024,320,22,52,"ripe fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,390,2025,66,7,73,"ripe fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,390,2025,89,9,94,"ripe fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,500,2024,291,NA,4,"flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,500,2025,241,7,255,"flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,501,2024,291,NA,4,"open flower","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,516,2024,320,22,52,"fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,516,2025,66,7,66,"fruit","TX"
NA,55236,"Copperfield nature trail",30.387716,-97.654152,208,"white crownbeard","Forb",335982,516,2025,89,9,94,"fruit","TX"
NA,55288,"Home",30.466463,-95.910828,1643,"Canada goldenrod","Forb",336153,500,2024,293,NA,293,"flower","TX"
NA,55288,"Home",30.466463,-95.910828,1643,"Canada goldenrod","Forb",336153,501,2024,293,NA,293,"open flower","TX"
NA,55487,"My Yard",32.938965,-97.502823,203,"common sunflower","Forb",336310,390,2025,161,3,200,"ripe fruit","TX"
NA,55487,"My Yard",32.938965,-97.502823,203,"common sunflower","Forb",336310,390,2025,220,6,255,"ripe fruit","TX"
NA,55487,"My Yard",32.938965,-97.502823,203,"common sunflower","Forb",336310,500,2025,121,3,255,"flower","TX"
NA,55487,"My Yard",32.938965,-97.502823,203,"common sunflower","Forb",336310,501,2025,145,5,255,"open flower","TX"
NA,55487,"My Yard",32.938965,-97.502823,203,"common sunflower","Forb",336310,516,2025,154,4,255,"fruit","TX"
NA,55656,"Bayton Loop Preserve",30.221775,-97.807304,812,"American beautyberry","Deciduous broadleaf",346596,516,2024,302,NA,314,"fruit","TX"
NA,55656,"Bayton Loop Preserve",30.221775,-97.807304,208,"white crownbeard","Forb",346597,500,2024,302,NA,314,"flower","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,208,"white crownbeard","Forb",347525,390,2025,20,NA,68,"ripe fruit","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,208,"white crownbeard","Forb",347525,516,2025,20,NA,68,"fruit","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,201,"common buttonbush","Deciduous broadleaf",347533,390,2025,20,NA,81,"ripe fruit","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,201,"common buttonbush","Deciduous broadleaf",347533,500,2025,138,36,166,"flower","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,201,"common buttonbush","Deciduous broadleaf",347533,501,2025,166,28,166,"open flower","TX"
NA,32472,"Lake Creek Trail Dam",30.460812,-97.761894,201,"common buttonbush","Deciduous broadleaf",347533,516,2025,20,NA,81,"fruit","TX"
NA,56210,"BVK Rucker Acres",33.367847,-97.243385,1621,"Texas lupine","Forb",347809,500,2025,87,10,87,"flower","TX"
NA,56210,"BVK Rucker Acres",33.367847,-97.243385,1621,"Texas lupine","Forb",347809,501,2025,87,10,87,"open flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",347857,500,2025,77,1,114,"flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",347857,501,2025,78,1,114,"open flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",347857,516,2025,92,5,114,"fruit","TX"
NA,56215,"Kipling house",33.010487,-97.08165,7,"eastern redbud","Deciduous broadleaf",347942,500,2025,68,5,69,"flower","TX"
NA,56215,"Kipling house",33.010487,-97.08165,7,"eastern redbud","Deciduous broadleaf",347942,501,2025,68,5,69,"open flower","TX"
NA,56259,"Back Right",32.693851,-97.188278,7,"eastern redbud","Deciduous broadleaf",347951,390,2025,54,10,93,"ripe fruit","TX"
NA,56259,"Back Right",32.693851,-97.188278,7,"eastern redbud","Deciduous broadleaf",347951,500,2025,66,2,66,"flower","TX"
NA,56259,"Back Right",32.693851,-97.188278,7,"eastern redbud","Deciduous broadleaf",347951,500,2025,75,3,96,"flower","TX"
NA,56259,"Back Right",32.693851,-97.188278,7,"eastern redbud","Deciduous broadleaf",347951,501,2025,75,3,96,"open flower","TX"
NA,56259,"Back Right",32.693851,-97.188278,7,"eastern redbud","Deciduous broadleaf",347951,516,2025,54,10,159,"fruit","TX"
NA,56263,"Back yard",32.67466,-97.463776,812,"American beautyberry","Deciduous broadleaf",348344,390,2025,225,50,225,"ripe fruit","TX"
NA,56263,"Back yard",32.67466,-97.463776,812,"American beautyberry","Deciduous broadleaf",348344,500,2025,139,13,175,"flower","TX"
NA,56263,"Back yard",32.67466,-97.463776,812,"American beautyberry","Deciduous broadleaf",348344,501,2025,146,7,175,"open flower","TX"
NA,56263,"Back yard",32.67466,-97.463776,812,"American beautyberry","Deciduous broadleaf",348344,516,2025,163,9,225,"fruit","TX"
NA,56264,"Botanic Gardens",32.741726,-97.362717,201,"common buttonbush","Deciduous broadleaf",348345,390,2025,175,7,225,"ripe fruit","TX"
NA,56264,"Botanic Gardens",32.741726,-97.362717,201,"common buttonbush","Deciduous broadleaf",348345,500,2025,112,8,175,"flower","TX"
NA,56264,"Botanic Gardens",32.741726,-97.362717,201,"common buttonbush","Deciduous broadleaf",348345,501,2025,139,13,175,"open flower","TX"
NA,56264,"Botanic Gardens",32.741726,-97.362717,201,"common buttonbush","Deciduous broadleaf",348345,516,2025,161,7,225,"fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,812,"American beautyberry","Deciduous broadleaf",348444,390,2025,224,4,262,"ripe fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,812,"American beautyberry","Deciduous broadleaf",348444,500,2025,140,6,164,"flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,812,"American beautyberry","Deciduous broadleaf",348444,501,2025,150,7,164,"open flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,812,"American beautyberry","Deciduous broadleaf",348444,516,2025,191,27,262,"fruit","TX"
NA,56291,"My yard",29.5406,-95.073448,201,"common buttonbush","Deciduous broadleaf",348460,390,2025,166,8,166,"ripe fruit","TX"
NA,56291,"My yard",29.5406,-95.073448,201,"common buttonbush","Deciduous broadleaf",348460,500,2025,130,9,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,201,"common buttonbush","Deciduous broadleaf",348460,501,2025,150,16,166,"open flower","TX"
NA,56291,"My yard",29.5406,-95.073448,201,"common buttonbush","Deciduous broadleaf",348460,516,2025,158,8,166,"fruit","TX"
NA,56291,"My yard",29.5406,-95.073448,812,"American beautyberry","Deciduous broadleaf",348461,500,2025,134,4,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,812,"American beautyberry","Deciduous broadleaf",348461,501,2025,158,8,158,"open flower","TX"
NA,42440,"Owl Creek",30.055983,-96.903374,1637,"blackeyed Susan","Forb",348671,390,2025,153,6,184,"ripe fruit","TX"
NA,42440,"Owl Creek",30.055983,-96.903374,1637,"blackeyed Susan","Forb",348671,500,2025,107,3,184,"flower","TX"
NA,42440,"Owl Creek",30.055983,-96.903374,1637,"blackeyed Susan","Forb",348671,501,2025,115,4,184,"open flower","TX"
NA,42440,"Owl Creek",30.055983,-96.903374,1637,"blackeyed Susan","Forb",348671,516,2025,153,6,184,"fruit","TX"
NA,56226,"Garden",29.825901,-96.370171,1621,"Texas lupine","Forb",348704,500,2025,77,4,98,"flower","TX"
NA,56226,"Garden",29.825901,-96.370171,1621,"Texas lupine","Forb",348704,501,2025,87,3,98,"open flower","TX"
NA,56408,"leblanc Home",31.944513,-91.205811,7,"eastern redbud","Deciduous broadleaf",348867,500,2025,56,NA,56,"flower","LA"
NA,56291,"My yard",29.5406,-95.073448,182,"purple passionflower","Forb",348977,500,2025,104,12,104,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,182,"purple passionflower","Forb",348977,500,2025,121,5,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,182,"purple passionflower","Forb",348977,501,2025,130,9,166,"open flower","TX"
NA,56291,"My yard",29.5406,-95.073448,7,"eastern redbud","Deciduous broadleaf",348980,500,2025,61,NA,61,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,7,"eastern redbud","Deciduous broadleaf",348980,500,2025,77,6,80,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,7,"eastern redbud","Deciduous broadleaf",348980,501,2025,61,NA,61,"open flower","TX"
NA,56291,"My yard",29.5406,-95.073448,7,"eastern redbud","Deciduous broadleaf",348980,501,2025,77,6,80,"open flower","TX"
NA,56291,"My yard",29.5406,-95.073448,7,"eastern redbud","Deciduous broadleaf",348980,516,2025,92,4,92,"fruit","TX"
NA,56291,"My yard",29.5406,-95.073448,747,"seaside goldenrod","Semi-evergreen forb",348981,500,2025,69,8,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,747,"seaside goldenrod","Semi-evergreen forb",348981,501,2025,69,8,166,"open flower","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,390,2025,199,18,199,"ripe fruit","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,500,2025,115,NA,181,"flower","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,500,2025,204,5,204,"flower","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,501,2025,181,42,181,"open flower","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,501,2025,204,5,204,"open flower","TX"
NA,56452,"Lago Trace",30.082905,-95.134926,812,"American beautyberry","Deciduous broadleaf",348992,516,2025,181,42,204,"fruit","TX"
NA,56213,"Red Rock",33.114437,-97.017021,7,"eastern redbud","Deciduous broadleaf",349406,500,2025,60,NA,80,"flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,7,"eastern redbud","Deciduous broadleaf",349406,500,2025,83,1,83,"flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,7,"eastern redbud","Deciduous broadleaf",349406,501,2025,64,3,77,"open flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,7,"eastern redbud","Deciduous broadleaf",349406,501,2025,83,1,83,"open flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,7,"eastern redbud","Deciduous broadleaf",349406,516,2025,92,5,114,"fruit","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",349407,500,2025,77,1,104,"flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",349407,501,2025,87,4,104,"open flower","TX"
NA,56213,"Red Rock",33.114437,-97.017021,1621,"Texas lupine","Forb",349407,516,2025,104,12,114,"fruit","TX"
NA,56485,"yard",29.372105,-95.198814,812,"American beautyberry","Deciduous broadleaf",349458,500,2025,128,11,154,"flower","TX"
NA,56485,"yard",29.372105,-95.198814,812,"American beautyberry","Deciduous broadleaf",349458,501,2025,141,13,154,"open flower","TX"
NA,50968,"Garden at R Lake",35.568199,-97.633598,7,"eastern redbud","Deciduous broadleaf",349462,500,2025,82,5,82,"flower","OK"
NA,56491,"B3Am",29.929379,-96.824203,7,"eastern redbud","Deciduous broadleaf",349474,500,2025,80,NA,80,"flower","TX"
NA,56491,"B3Am",29.929379,-96.824203,7,"eastern redbud","Deciduous broadleaf",349474,501,2025,80,NA,80,"open flower","TX"
NA,56392,"Fair Lake Flora",33.023754,-97.145645,7,"eastern redbud","Deciduous broadleaf",349614,500,2025,60,NA,75,"flower","TX"
NA,56392,"Fair Lake Flora",33.023754,-97.145645,7,"eastern redbud","Deciduous broadleaf",349614,501,2025,75,NA,75,"open flower","TX"
NA,56392,"Fair Lake Flora",33.023754,-97.145645,7,"eastern redbud","Deciduous broadleaf",349614,516,2025,102,NA,102,"fruit","TX"
NA,56392,"Fair Lake Flora",33.023754,-97.145645,812,"American beautyberry","Deciduous broadleaf",349616,500,2025,60,NA,75,"flower","TX"
"CTMN Time to Restore",56257,"WS Monarch Waystation",32.758804,-97.459831,812,"American beautyberry","Deciduous broadleaf",349688,390,2025,218,7,267,"ripe fruit","TX"
"CTMN Time to Restore",56257,"WS Monarch Waystation",32.758804,-97.459831,812,"American beautyberry","Deciduous broadleaf",349688,500,2025,141,7,183,"flower","TX"
"CTMN Time to Restore",56257,"WS Monarch Waystation",32.758804,-97.459831,812,"American beautyberry","Deciduous broadleaf",349688,501,2025,148,7,183,"open flower","TX"
"CTMN Time to Restore",56257,"WS Monarch Waystation",32.758804,-97.459831,812,"American beautyberry","Deciduous broadleaf",349688,516,2025,176,14,267,"fruit","TX"
NA,56291,"My yard",29.5406,-95.073448,2311,"palmleaf thoroughwort","Forb",349791,500,2025,88,8,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,2311,"palmleaf thoroughwort","Forb",349791,501,2025,92,4,166,"open flower","TX"
NA,56291,"My yard",29.5406,-95.073448,2326,"turkey tangle fogfruit","Semi-evergreen forb",349792,500,2025,104,12,166,"flower","TX"
NA,56291,"My yard",29.5406,-95.073448,2326,"turkey tangle fogfruit","Semi-evergreen forb",349792,501,2025,104,12,166,"open flower","TX"
NA,56285,"Home",32.735809,-97.211571,2322,"wax mallow","Deciduous broadleaf",350129,390,2025,220,4,229,"ripe fruit","TX"
NA,56285,"Home",32.735809,-97.211571,2322,"wax mallow","Deciduous broadleaf",350129,500,2025,161,22,272,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,2322,"wax mallow","Deciduous broadleaf",350129,501,2025,161,22,272,"open flower","TX"
NA,56285,"Home",32.735809,-97.211571,2322,"wax mallow","Deciduous broadleaf",350129,516,2025,220,4,229,"fruit","TX"
NA,56285,"Home",32.735809,-97.211571,2322,"wax mallow","Deciduous broadleaf",350129,516,2025,244,7,272,"fruit","TX"
NA,56285,"Home",32.735809,-97.211571,2329,"mealycup sage","Forb",350132,390,2025,202,29,272,"ripe fruit","TX"
NA,56285,"Home",32.735809,-97.211571,2329,"mealycup sage","Forb",350132,500,2025,89,10,272,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,2329,"mealycup sage","Forb",350132,501,2025,103,4,272,"open flower","TX"
NA,56285,"Home",32.735809,-97.211571,2329,"mealycup sage","Forb",350132,516,2025,202,29,272,"fruit","TX"
NA,56285,"Home",32.735809,-97.211571,812,"American beautyberry","Deciduous broadleaf",350134,390,2025,237,14,272,"ripe fruit","TX"
NA,56285,"Home",32.735809,-97.211571,812,"American beautyberry","Deciduous broadleaf",350134,500,2025,139,8,173,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,812,"American beautyberry","Deciduous broadleaf",350134,501,2025,161,22,161,"open flower","TX"
NA,56285,"Home",32.735809,-97.211571,812,"American beautyberry","Deciduous broadleaf",350134,516,2025,202,29,272,"fruit","TX"
NA,56616,"Natives Patch",30.134712,-97.421532,2329,"mealycup sage","Forb",350194,500,2025,77,4,90,"flower","TX"
NA,56616,"Natives Patch",30.134712,-97.421532,2329,"mealycup sage","Forb",350194,501,2025,84,3,90,"open flower","TX"
NA,56649,"Home",29.603874,-99.561127,7,"eastern redbud","Deciduous broadleaf",350342,500,2025,66,NA,66,"flower","TX"
NA,56215,"Kipling house",33.010487,-97.08165,3,"red maple","Deciduous broadleaf",350423,500,2025,69,NA,69,"flower","TX"
NA,56215,"Kipling house",33.010487,-97.08165,3,"red maple","Deciduous broadleaf",350423,501,2025,69,NA,69,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",350445,390,2025,194,1,250,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",350445,500,2025,133,6,233,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",350445,501,2025,133,6,133,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",350445,501,2025,152,12,233,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",350445,516,2025,194,32,250,"fruit","TX"
NA,56686,"Barrel 1",30.180021,-97.18499,202,"eastern purple coneflower","Forb",350447,390,2025,187,5,187,"ripe fruit","TX"
NA,56686,"Barrel 1",30.180021,-97.18499,202,"eastern purple coneflower","Forb",350447,390,2025,193,3,265,"ripe fruit","TX"
NA,56686,"Barrel 1",30.180021,-97.18499,202,"eastern purple coneflower","Forb",350447,500,2025,118,13,233,"flower","TX"
NA,56686,"Barrel 1",30.180021,-97.18499,202,"eastern purple coneflower","Forb",350447,501,2025,134,7,221,"open flower","TX"
NA,56686,"Barrel 1",30.180021,-97.18499,202,"eastern purple coneflower","Forb",350447,516,2025,178,16,265,"fruit","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2310,"blue mistflower","Forb",350448,390,2025,147,23,250,"ripe fruit","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2310,"blue mistflower","Forb",350448,500,2025,96,26,250,"flower","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2310,"blue mistflower","Forb",350448,501,2025,124,19,233,"open flower","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2310,"blue mistflower","Forb",350448,516,2025,133,9,250,"fruit","TX"
NA,56693,"Tanglebriar",30.071854,-97.265244,7,"eastern redbud","Deciduous broadleaf",350455,500,2025,74,NA,81,"flower","TX"
NA,56693,"Tanglebriar",30.071854,-97.265244,7,"eastern redbud","Deciduous broadleaf",350455,501,2025,74,NA,81,"open flower","TX"
NA,56533,"EastGarden",33.251572,-97.002319,208,"white crownbeard","Forb",350495,500,2025,166,33,241,"flower","TX"
NA,56533,"EastGarden",33.251572,-97.002319,208,"white crownbeard","Forb",350495,501,2025,173,7,241,"open flower","TX"
NA,56533,"EastGarden",33.251572,-97.002319,2322,"wax mallow","Deciduous broadleaf",350499,500,2025,166,33,241,"flower","TX"
NA,56533,"EastGarden",33.251572,-97.002319,2322,"wax mallow","Deciduous broadleaf",350499,501,2025,173,7,241,"open flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2320,"West Indian shrubverbena","Deciduous broadleaf",350535,500,2025,119,7,119,"flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2320,"West Indian shrubverbena","Deciduous broadleaf",350535,500,2025,126,3,273,"flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2320,"West Indian shrubverbena","Deciduous broadleaf",350535,501,2025,123,4,273,"open flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2310,"blue mistflower","Forb",350536,500,2025,112,6,253,"flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2310,"blue mistflower","Forb",350536,500,2025,266,7,266,"flower","TX"
NA,56729,"Yard",32.991455,-96.916901,2310,"blue mistflower","Forb",350536,501,2025,123,4,266,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,201,"common buttonbush","Deciduous broadleaf",350576,500,2025,85,9,106,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,201,"common buttonbush","Deciduous broadleaf",350576,500,2025,139,6,242,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,201,"common buttonbush","Deciduous broadleaf",350576,501,2025,167,17,177,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,201,"common buttonbush","Deciduous broadleaf",350576,501,2025,242,15,242,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2310,"blue mistflower","Forb",350577,500,2025,106,5,242,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2310,"blue mistflower","Forb",350577,501,2025,112,4,242,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,208,"white crownbeard","Forb",350578,500,2025,227,16,227,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,208,"white crownbeard","Forb",350578,501,2025,227,16,227,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2329,"mealycup sage","Forb",350588,500,2025,96,11,242,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2329,"mealycup sage","Forb",350588,501,2025,99,3,242,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2326,"turkey tangle fogfruit","Semi-evergreen forb",350982,500,2025,106,5,242,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,2326,"turkey tangle fogfruit","Semi-evergreen forb",350982,501,2025,106,5,242,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,1334,"aquatic milkweed","Forb",350983,500,2025,120,6,129,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,1334,"aquatic milkweed","Forb",350983,500,2025,147,8,177,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,1334,"aquatic milkweed","Forb",350983,500,2025,242,15,242,"flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,1334,"aquatic milkweed","Forb",350983,501,2025,167,17,177,"open flower","TX"
"Galveston Bay Area Chapter TMN",56736,"Armand Bayou Nature Center",29.603621,-95.071312,1334,"aquatic milkweed","Forb",350983,501,2025,242,15,242,"open flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,2320,"West Indian shrubverbena","Deciduous broadleaf",350995,390,2025,121,13,121,"ripe fruit","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,2320,"West Indian shrubverbena","Deciduous broadleaf",350995,500,2025,108,22,121,"flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,2320,"West Indian shrubverbena","Deciduous broadleaf",350995,501,2025,108,22,121,"open flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,2320,"West Indian shrubverbena","Deciduous broadleaf",350995,516,2025,121,13,121,"fruit","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,1621,"Texas lupine","Forb",350996,390,2025,90,3,121,"ripe fruit","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,1621,"Texas lupine","Forb",350996,500,2025,81,NA,90,"flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,1621,"Texas lupine","Forb",350996,501,2025,81,NA,87,"open flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,1621,"Texas lupine","Forb",350996,516,2025,84,2,121,"fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,500,2025,121,4,139,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,500,2025,146,1,158,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,500,2025,194,7,209,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,500,2025,250,14,250,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,501,2025,121,4,139,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,501,2025,146,1,158,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,501,2025,201,7,209,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,501,2025,250,14,250,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,516,2025,139,8,139,"fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,516,2025,146,1,173,"fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,516,2025,209,8,229,"fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",351018,516,2025,259,9,259,"fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,390,2025,158,6,158,"ripe fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,390,2025,173,7,187,"ripe fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,390,2025,201,7,229,"ripe fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,500,2025,117,7,201,"flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,500,2025,222,6,271,"flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,501,2025,139,8,145,"open flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,501,2025,152,6,166,"open flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,501,2025,183,10,201,"open flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,501,2025,259,9,271,"open flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,2311,"palmleaf thoroughwort","Forb",351019,516,2025,152,6,229,"fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,931,"wild bergamot","Forb",351020,390,2025,194,7,271,"ripe fruit","TX"
NA,56722,"my backyard",33.109856,-97.10865,931,"wild bergamot","Forb",351020,500,2025,139,8,187,"flower","TX"
NA,56722,"my backyard",33.109856,-97.10865,931,"wild bergamot","Forb",351020,501,2025,145,6,183,"open flower","TX"
